id,path,label,label_id,split
1590,tf_flowers/daisy/03112.jpg,daisy,0,train
1517,tf_flowers/daisy/02008.jpg,daisy,0,train
313,tf_flowers/roses/02568.jpg,roses,2,train
2321,tf_flowers/dandelion/01842.jpg,dandelion,1,train
2311,tf_flowers/dandelion/00194.jpg,dandelion,1,train
1569,tf_flowers/daisy/00998.jpg,daisy,0,train
958,tf_flowers/sunflowers/02804.jpg,sunflowers,3,train
636,tf_flowers/roses/00103.jpg,roses,2,train
2825,tf_flowers/dandelion/00664.jpg,dandelion,1,train
713,tf_flowers/sunflowers/03373.jpg,sunflowers,3,train
3369,tf_flowers/tulips/02013.jpg,tulips,4,train
2009,tf_flowers/dandelion/02122.jpg,dandelion,1,train
2906,tf_flowers/tulips/01826.jpg,tulips,4,train
2589,tf_flowers/dandelion/02951.jpg,dandelion,1,train
1679,tf_flowers/daisy/01130.jpg,daisy,0,train
834,tf_flowers/sunflowers/00781.jpg,sunflowers,3,train
2295,tf_flowers/dandelion/03499.jpg,dandelion,1,train
2012,tf_flowers/dandelion/01615.jpg,dandelion,1,train
669,tf_flowers/sunflowers/02903.jpg,sunflowers,3,train
30,tf_flowers/roses/01991.jpg,roses,2,train
168,tf_flowers/roses/03100.jpg,roses,2,train
1364,tf_flowers/daisy/01365.jpg,daisy,0,train
892,tf_flowers/sunflowers/00351.jpg,sunflowers,3,train
3055,tf_flowers/tulips/00724.jpg,tulips,4,train
2163,tf_flowers/dandelion/00719.jpg,dandelion,1,train
2628,tf_flowers/dandelion/03643.jpg,dandelion,1,train
11,tf_flowers/roses/00481.jpg,roses,2,train
2660,tf_flowers/dandelion/02658.jpg,dandelion,1,train
1919,tf_flowers/daisy/01791.jpg,daisy,0,train
2110,tf_flowers/dandelion/00295.jpg,dandelion,1,train
1385,tf_flowers/daisy/00333.jpg,daisy,0,train
1531,tf_flowers/daisy/02182.jpg,daisy,0,train
2201,tf_flowers/dandelion/02709.jpg,dandelion,1,train
1546,tf_flowers/daisy/03471.jpg,daisy,0,train
587,tf_flowers/roses/03232.jpg,roses,2,train
845,tf_flowers/sunflowers/01716.jpg,sunflowers,3,train
529,tf_flowers/roses/02705.jpg,roses,2,train
356,tf_flowers/roses/00830.jpg,roses,2,train
2147,tf_flowers/dandelion/02734.jpg,dandelion,1,train
1952,tf_flowers/daisy/00710.jpg,daisy,0,train
3320,tf_flowers/tulips/00824.jpg,tulips,4,train
1589,tf_flowers/daisy/01705.jpg,daisy,0,train
2892,tf_flowers/tulips/02123.jpg,tulips,4,train
3348,tf_flowers/tulips/00984.jpg,tulips,4,train
3392,tf_flowers/tulips/01447.jpg,tulips,4,train
2661,tf_flowers/dandelion/02857.jpg,dandelion,1,train
1596,tf_flowers/daisy/03072.jpg,daisy,0,train
3494,tf_flowers/tulips/03546.jpg,tulips,4,train
2224,tf_flowers/dandelion/02800.jpg,dandelion,1,train
91,tf_flowers/roses/03005.jpg,roses,2,train
405,tf_flowers/roses/00600.jpg,roses,2,train
3236,tf_flowers/tulips/00544.jpg,tulips,4,train
1339,tf_flowers/sunflowers/01235.jpg,sunflowers,3,train
3654,tf_flowers/tulips/01157.jpg,tulips,4,train
2379,tf_flowers/dandelion/02347.jpg,dandelion,1,train
2864,tf_flowers/dandelion/02502.jpg,dandelion,1,train
1235,tf_flowers/sunflowers/00703.jpg,sunflowers,3,train
1130,tf_flowers/sunflowers/01096.jpg,sunflowers,3,train
1163,tf_flowers/sunflowers/02788.jpg,sunflowers,3,train
3213,tf_flowers/tulips/01937.jpg,tulips,4,train
782,tf_flowers/sunflowers/03204.jpg,sunflowers,3,train
3021,tf_flowers/tulips/03399.jpg,tulips,4,train
2432,tf_flowers/dandelion/02203.jpg,dandelion,1,train
2045,tf_flowers/dandelion/02256.jpg,dandelion,1,train
2250,tf_flowers/dandelion/02745.jpg,dandelion,1,train
979,tf_flowers/sunflowers/02968.jpg,sunflowers,3,train
1543,tf_flowers/daisy/02551.jpg,daisy,0,train
1676,tf_flowers/daisy/03069.jpg,daisy,0,train
1224,tf_flowers/sunflowers/03586.jpg,sunflowers,3,train
1855,tf_flowers/daisy/00845.jpg,daisy,0,train
1682,tf_flowers/daisy/02175.jpg,daisy,0,train
1447,tf_flowers/daisy/03212.jpg,daisy,0,train
2413,tf_flowers/dandelion/03138.jpg,dandelion,1,train
3408,tf_flowers/tulips/01296.jpg,tulips,4,train
2006,tf_flowers/dandelion/02862.jpg,dandelion,1,train
73,tf_flowers/roses/03388.jpg,roses,2,train
2472,tf_flowers/dandelion/02564.jpg,dandelion,1,train
2624,tf_flowers/dandelion/00404.jpg,dandelion,1,train
3595,tf_flowers/tulips/01632.jpg,tulips,4,train
609,tf_flowers/roses/00841.jpg,roses,2,train
417,tf_flowers/roses/01136.jpg,roses,2,train
48,tf_flowers/roses/03028.jpg,roses,2,train
1479,tf_flowers/daisy/01956.jpg,daisy,0,train
1375,tf_flowers/daisy/03348.jpg,daisy,0,train
761,tf_flowers/sunflowers/02050.jpg,sunflowers,3,train
2840,tf_flowers/dandelion/00738.jpg,dandelion,1,train
3141,tf_flowers/tulips/00595.jpg,tulips,4,train
155,tf_flowers/roses/02906.jpg,roses,2,train
1803,tf_flowers/daisy/03125.jpg,daisy,0,train
3485,tf_flowers/tulips/01609.jpg,tulips,4,train
3363,tf_flowers/tulips/00358.jpg,tulips,4,train
3499,tf_flowers/tulips/02659.jpg,tulips,4,train
1198,tf_flowers/sunflowers/01807.jpg,sunflowers,3,train
1924,tf_flowers/daisy/02918.jpg,daisy,0,train
3356,tf_flowers/tulips/03043.jpg,tulips,4,train
1576,tf_flowers/daisy/03062.jpg,daisy,0,train
230,tf_flowers/roses/02181.jpg,roses,2,train
3594,tf_flowers/tulips/01154.jpg,tulips,4,train
3267,tf_flowers/tulips/03110.jpg,tulips,4,train
1715,tf_flowers/daisy/03644.jpg,daisy,0,train
2452,tf_flowers/dandelion/01496.jpg,dandelion,1,train
1474,tf_flowers/daisy/02085.jpg,daisy,0,train
2005,tf_flowers/dandelion/00913.jpg,dandelion,1,train
1101,tf_flowers/sunflowers/01453.jpg,sunflowers,3,train
1834,tf_flowers/daisy/01191.jpg,daisy,0,train
2328,tf_flowers/dandelion/00786.jpg,dandelion,1,train
3296,tf_flowers/tulips/03531.jpg,tulips,4,train
3616,tf_flowers/tulips/01591.jpg,tulips,4,train
643,tf_flowers/sunflowers/00456.jpg,sunflowers,3,train
286,tf_flowers/roses/00829.jpg,roses,2,train
1737,tf_flowers/daisy/03490.jpg,daisy,0,train
825,tf_flowers/sunflowers/00743.jpg,sunflowers,3,train
3152,tf_flowers/tulips/03260.jpg,tulips,4,train
1024,tf_flowers/sunflowers/00629.jpg,sunflowers,3,train
1996,tf_flowers/dandelion/02453.jpg,dandelion,1,train
1610,tf_flowers/daisy/02153.jpg,daisy,0,train
3464,tf_flowers/tulips/03657.jpg,tulips,4,train
1851,tf_flowers/daisy/00662.jpg,daisy,0,train
410,tf_flowers/roses/02761.jpg,roses,2,train
355,tf_flowers/roses/02202.jpg,roses,2,train
2781,tf_flowers/dandelion/03018.jpg,dandelion,1,train
1098,tf_flowers/sunflowers/03278.jpg,sunflowers,3,train
39,tf_flowers/roses/00657.jpg,roses,2,train
1181,tf_flowers/sunflowers/00271.jpg,sunflowers,3,train
3504,tf_flowers/tulips/00516.jpg,tulips,4,train
2830,tf_flowers/dandelion/02265.jpg,dandelion,1,train
703,tf_flowers/sunflowers/00483.jpg,sunflowers,3,train
2082,tf_flowers/dandelion/00468.jpg,dandelion,1,train
1230,tf_flowers/sunflowers/03593.jpg,sunflowers,3,train
2330,tf_flowers/dandelion/00963.jpg,dandelion,1,train
1301,tf_flowers/sunflowers/00857.jpg,sunflowers,3,train
1827,tf_flowers/daisy/00099.jpg,daisy,0,train
2297,tf_flowers/dandelion/01517.jpg,dandelion,1,train
528,tf_flowers/roses/03341.jpg,roses,2,train
3425,tf_flowers/tulips/02206.jpg,tulips,4,train
1420,tf_flowers/daisy/02243.jpg,daisy,0,train
1731,tf_flowers/daisy/01640.jpg,daisy,0,train
51,tf_flowers/roses/02646.jpg,roses,2,train
2703,tf_flowers/dandelion/01018.jpg,dandelion,1,train
2539,tf_flowers/dandelion/02985.jpg,dandelion,1,train
2608,tf_flowers/dandelion/01492.jpg,dandelion,1,train
864,tf_flowers/sunflowers/02382.jpg,sunflowers,3,train
2430,tf_flowers/dandelion/03492.jpg,dandelion,1,train
373,tf_flowers/roses/02599.jpg,roses,2,train
2422,tf_flowers/dandelion/03474.jpg,dandelion,1,train
1049,tf_flowers/sunflowers/00760.jpg,sunflowers,3,train
2855,tf_flowers/dandelion/00275.jpg,dandelion,1,train
1988,tf_flowers/dandelion/02533.jpg,dandelion,1,train
1581,tf_flowers/daisy/00806.jpg,daisy,0,train
2146,tf_flowers/dandelion/01229.jpg,dandelion,1,train
1681,tf_flowers/daisy/01859.jpg,daisy,0,train
2156,tf_flowers/dandelion/01163.jpg,dandelion,1,train
982,tf_flowers/sunflowers/03109.jpg,sunflowers,3,train
1939,tf_flowers/daisy/01750.jpg,daisy,0,train
2307,tf_flowers/dandelion/02973.jpg,dandelion,1,train
2997,tf_flowers/tulips/00732.jpg,tulips,4,train
2917,tf_flowers/tulips/00245.jpg,tulips,4,train
2974,tf_flowers/tulips/02928.jpg,tulips,4,train
122,tf_flowers/roses/02720.jpg,roses,2,train
3047,tf_flowers/tulips/00094.jpg,tulips,4,train
1062,tf_flowers/sunflowers/00402.jpg,sunflowers,3,train
3210,tf_flowers/tulips/01102.jpg,tulips,4,train
1095,tf_flowers/sunflowers/01484.jpg,sunflowers,3,train
1879,tf_flowers/daisy/00930.jpg,daisy,0,train
2857,tf_flowers/dandelion/01631.jpg,dandelion,1,train
2748,tf_flowers/dandelion/02048.jpg,dandelion,1,train
3008,tf_flowers/tulips/02454.jpg,tulips,4,train
3217,tf_flowers/tulips/00340.jpg,tulips,4,train
2286,tf_flowers/dandelion/02340.jpg,dandelion,1,train
365,tf_flowers/roses/02770.jpg,roses,2,train
298,tf_flowers/roses/02187.jpg,roses,2,train
252,tf_flowers/roses/02620.jpg,roses,2,train
3240,tf_flowers/tulips/02384.jpg,tulips,4,train
1131,tf_flowers/sunflowers/00388.jpg,sunflowers,3,train
3216,tf_flowers/tulips/02557.jpg,tulips,4,train
46,tf_flowers/roses/02295.jpg,roses,2,train
345,tf_flowers/roses/00549.jpg,roses,2,train
1700,tf_flowers/daisy/03493.jpg,daisy,0,train
942,tf_flowers/sunflowers/02964.jpg,sunflowers,3,train
2255,tf_flowers/dandelion/01516.jpg,dandelion,1,train
2813,tf_flowers/dandelion/01020.jpg,dandelion,1,train
3270,tf_flowers/tulips/03104.jpg,tulips,4,train
1177,tf_flowers/sunflowers/02089.jpg,sunflowers,3,train
1813,tf_flowers/daisy/03426.jpg,daisy,0,train
1701,tf_flowers/daisy/02996.jpg,daisy,0,train
1366,tf_flowers/daisy/00047.jpg,daisy,0,train
2171,tf_flowers/dandelion/02127.jpg,dandelion,1,train
1727,tf_flowers/daisy/01481.jpg,daisy,0,train
1830,tf_flowers/daisy/01344.jpg,daisy,0,train
3201,tf_flowers/tulips/01499.jpg,tulips,4,train
1793,tf_flowers/daisy/00766.jpg,daisy,0,train
2066,tf_flowers/dandelion/00087.jpg,dandelion,1,train
1986,tf_flowers/dandelion/02241.jpg,dandelion,1,train
1725,tf_flowers/daisy/02837.jpg,daisy,0,train
601,tf_flowers/roses/00712.jpg,roses,2,train
2516,tf_flowers/dandelion/03094.jpg,dandelion,1,train
2340,tf_flowers/dandelion/02386.jpg,dandelion,1,train
1752,tf_flowers/daisy/00994.jpg,daisy,0,train
1,tf_flowers/roses/02057.jpg,roses,2,train
463,tf_flowers/roses/01914.jpg,roses,2,train
906,tf_flowers/sunflowers/01077.jpg,sunflowers,3,train
1810,tf_flowers/daisy/02987.jpg,daisy,0,train
2792,tf_flowers/dandelion/02688.jpg,dandelion,1,train
2004,tf_flowers/dandelion/03598.jpg,dandelion,1,train
2702,tf_flowers/dandelion/00851.jpg,dandelion,1,train
2427,tf_flowers/dandelion/00164.jpg,dandelion,1,train
2170,tf_flowers/dandelion/00917.jpg,dandelion,1,train
115,tf_flowers/roses/02722.jpg,roses,2,train
1599,tf_flowers/daisy/02436.jpg,daisy,0,train
1955,tf_flowers/daisy/00937.jpg,daisy,0,train
1577,tf_flowers/daisy/01649.jpg,daisy,0,train
614,tf_flowers/roses/01222.jpg,roses,2,train
2887,tf_flowers/tulips/01614.jpg,tulips,4,train
607,tf_flowers/roses/02501.jpg,roses,2,train
1667,tf_flowers/daisy/03445.jpg,daisy,0,train
351,tf_flowers/roses/03134.jpg,roses,2,train
2064,tf_flowers/dandelion/00905.jpg,dandelion,1,train
3109,tf_flowers/tulips/01064.jpg,tulips,4,train
3214,tf_flowers/tulips/01923.jpg,tulips,4,train
1467,tf_flowers/daisy/02736.jpg,daisy,0,train
2742,tf_flowers/dandelion/00307.jpg,dandelion,1,train
3329,tf_flowers/tulips/01537.jpg,tulips,4,train
1188,tf_flowers/sunflowers/02664.jpg,sunflowers,3,train
32,tf_flowers/roses/00866.jpg,roses,2,train
3357,tf_flowers/tulips/02413.jpg,tulips,4,train
2719,tf_flowers/dandelion/03579.jpg,dandelion,1,train
1713,tf_flowers/daisy/02200.jpg,daisy,0,train
965,tf_flowers/sunflowers/02540.jpg,sunflowers,3,train
2861,tf_flowers/dandelion/00498.jpg,dandelion,1,train
3195,tf_flowers/tulips/03264.jpg,tulips,4,train
332,tf_flowers/roses/01695.jpg,roses,2,train
3019,tf_flowers/tulips/03164.jpg,tulips,4,train
756,tf_flowers/sunflowers/03010.jpg,sunflowers,3,train
1285,tf_flowers/sunflowers/03019.jpg,sunflowers,3,train
539,tf_flowers/roses/03141.jpg,roses,2,train
1232,tf_flowers/sunflowers/01421.jpg,sunflowers,3,train
2494,tf_flowers/dandelion/00205.jpg,dandelion,1,train
893,tf_flowers/sunflowers/00812.jpg,sunflowers,3,train
860,tf_flowers/sunflowers/02341.jpg,sunflowers,3,train
292,tf_flowers/roses/00424.jpg,roses,2,train
1872,tf_flowers/daisy/03545.jpg,daisy,0,train
882,tf_flowers/sunflowers/01113.jpg,sunflowers,3,train
2533,tf_flowers/dandelion/03453.jpg,dandelion,1,train
3042,tf_flowers/tulips/01349.jpg,tulips,4,train
916,tf_flowers/sunflowers/02422.jpg,sunflowers,3,train
3011,tf_flowers/tulips/01175.jpg,tulips,4,train
2323,tf_flowers/dandelion/03502.jpg,dandelion,1,train
1743,tf_flowers/daisy/01240.jpg,daisy,0,train
1520,tf_flowers/daisy/03128.jpg,daisy,0,train
2270,tf_flowers/dandelion/02195.jpg,dandelion,1,train
2392,tf_flowers/dandelion/02145.jpg,dandelion,1,train
2248,tf_flowers/dandelion/03459.jpg,dandelion,1,train
3229,tf_flowers/tulips/02569.jpg,tulips,4,train
1212,tf_flowers/sunflowers/03425.jpg,sunflowers,3,train
1791,tf_flowers/daisy/00969.jpg,daisy,0,train
1294,tf_flowers/sunflowers/01236.jpg,sunflowers,3,train
2257,tf_flowers/dandelion/03498.jpg,dandelion,1,train
2783,tf_flowers/dandelion/01196.jpg,dandelion,1,train
2621,tf_flowers/dandelion/01901.jpg,dandelion,1,train
407,tf_flowers/roses/02991.jpg,roses,2,train
2179,tf_flowers/dandelion/00268.jpg,dandelion,1,train
1016,tf_flowers/sunflowers/00159.jpg,sunflowers,3,train
2184,tf_flowers/dandelion/02251.jpg,dandelion,1,train
1123,tf_flowers/sunflowers/02979.jpg,sunflowers,3,train
498,tf_flowers/roses/01769.jpg,roses,2,train
1889,tf_flowers/daisy/02276.jpg,daisy,0,train
2096,tf_flowers/dandelion/02092.jpg,dandelion,1,train
2716,tf_flowers/dandelion/01622.jpg,dandelion,1,train
2334,tf_flowers/dandelion/00988.jpg,dandelion,1,train
569,tf_flowers/roses/03424.jpg,roses,2,train
3271,tf_flowers/tulips/01075.jpg,tulips,4,train
2896,tf_flowers/tulips/03567.jpg,tulips,4,train
3310,tf_flowers/tulips/03083.jpg,tulips,4,train
80,tf_flowers/roses/02904.jpg,roses,2,train
1152,tf_flowers/sunflowers/00982.jpg,sunflowers,3,train
3495,tf_flowers/tulips/00098.jpg,tulips,4,train
2120,tf_flowers/dandelion/02858.jpg,dandelion,1,train
3458,tf_flowers/tulips/01646.jpg,tulips,4,train
962,tf_flowers/sunflowers/03070.jpg,sunflowers,3,train
1619,tf_flowers/daisy/01710.jpg,daisy,0,train
3333,tf_flowers/tulips/00365.jpg,tulips,4,train
1017,tf_flowers/sunflowers/03450.jpg,sunflowers,3,train
1931,tf_flowers/daisy/01552.jpg,daisy,0,train
2971,tf_flowers/tulips/02900.jpg,tulips,4,train
295,tf_flowers/roses/02435.jpg,roses,2,train
1289,tf_flowers/sunflowers/01752.jpg,sunflowers,3,train
3442,tf_flowers/tulips/03291.jpg,tulips,4,train
3231,tf_flowers/tulips/02555.jpg,tulips,4,train
813,tf_flowers/sunflowers/02785.jpg,sunflowers,3,train
694,tf_flowers/sunflowers/02849.jpg,sunflowers,3,train
1184,tf_flowers/sunflowers/03022.jpg,sunflowers,3,train
2040,tf_flowers/dandelion/02097.jpg,dandelion,1,train
1333,tf_flowers/sunflowers/01745.jpg,sunflowers,3,train
1268,tf_flowers/sunflowers/00263.jpg,sunflowers,3,train
2200,tf_flowers/dandelion/01200.jpg,dandelion,1,train
1903,tf_flowers/daisy/03178.jpg,daisy,0,train
2312,tf_flowers/dandelion/01063.jpg,dandelion,1,train
504,tf_flowers/roses/00488.jpg,roses,2,train
1387,tf_flowers/daisy/02518.jpg,daisy,0,train
1897,tf_flowers/daisy/00897.jpg,daisy,0,train
2853,tf_flowers/dandelion/01341.jpg,dandelion,1,train
3574,tf_flowers/tulips/01633.jpg,tulips,4,train
317,tf_flowers/roses/03448.jpg,roses,2,train
3365,tf_flowers/tulips/03321.jpg,tulips,4,train
1125,tf_flowers/sunflowers/03130.jpg,sunflowers,3,train
369,tf_flowers/roses/02572.jpg,roses,2,train
75,tf_flowers/roses/00859.jpg,roses,2,train
2611,tf_flowers/dandelion/03247.jpg,dandelion,1,train
258,tf_flowers/roses/00750.jpg,roses,2,train
2370,tf_flowers/dandelion/03663.jpg,dandelion,1,train
2466,tf_flowers/dandelion/03652.jpg,dandelion,1,train
3483,tf_flowers/tulips/02314.jpg,tulips,4,train
2595,tf_flowers/dandelion/01928.jpg,dandelion,1,train
3517,tf_flowers/tulips/00106.jpg,tulips,4,train
1422,tf_flowers/daisy/00326.jpg,daisy,0,train
2929,tf_flowers/tulips/00641.jpg,tulips,4,train
43,tf_flowers/roses/00694.jpg,roses,2,train
3545,tf_flowers/tulips/01409.jpg,tulips,4,train
2299,tf_flowers/dandelion/00635.jpg,dandelion,1,train
1940,tf_flowers/daisy/00472.jpg,daisy,0,train
3003,tf_flowers/tulips/00914.jpg,tulips,4,train
443,tf_flowers/roses/02204.jpg,roses,2,train
226,tf_flowers/roses/01476.jpg,roses,2,train
303,tf_flowers/roses/01698.jpg,roses,2,train
159,tf_flowers/roses/02752.jpg,roses,2,train
3223,tf_flowers/tulips/03477.jpg,tulips,4,train
2664,tf_flowers/dandelion/00933.jpg,dandelion,1,train
858,tf_flowers/sunflowers/00393.jpg,sunflowers,3,train
2604,tf_flowers/dandelion/02616.jpg,dandelion,1,train
1370,tf_flowers/daisy/01946.jpg,daisy,0,train
2653,tf_flowers/dandelion/00265.jpg,dandelion,1,train
2181,tf_flowers/dandelion/01943.jpg,dandelion,1,train
2746,tf_flowers/dandelion/03342.jpg,dandelion,1,train
2326,tf_flowers/dandelion/00037.jpg,dandelion,1,train
2131,tf_flowers/dandelion/00323.jpg,dandelion,1,train
324,tf_flowers/roses/03135.jpg,roses,2,train
2319,tf_flowers/dandelion/01856.jpg,dandelion,1,train
260,tf_flowers/roses/03098.jpg,roses,2,train
3262,tf_flowers/tulips/01667.jpg,tulips,4,train
1278,tf_flowers/sunflowers/02111.jpg,sunflowers,3,train
2106,tf_flowers/dandelion/02441.jpg,dandelion,1,train
2353,tf_flowers/dandelion/02755.jpg,dandelion,1,train
474,tf_flowers/roses/03290.jpg,roses,2,train
1487,tf_flowers/daisy/02654.jpg,daisy,0,train
2441,tf_flowers/dandelion/03041.jpg,dandelion,1,train
2675,tf_flowers/dandelion/00258.jpg,dandelion,1,train
17,tf_flowers/roses/03573.jpg,roses,2,train
2585,tf_flowers/dandelion/01243.jpg,dandelion,1,train
2211,tf_flowers/dandelion/00555.jpg,dandelion,1,train
390,tf_flowers/roses/00012.jpg,roses,2,train
1256,tf_flowers/sunflowers/00893.jpg,sunflowers,3,train
1089,tf_flowers/sunflowers/03537.jpg,sunflowers,3,train
3390,tf_flowers/tulips/02614.jpg,tulips,4,train
673,tf_flowers/sunflowers/03406.jpg,sunflowers,3,train
3647,tf_flowers/tulips/00063.jpg,tulips,4,train
914,tf_flowers/sunflowers/03066.jpg,sunflowers,3,train
2765,tf_flowers/dandelion/02931.jpg,dandelion,1,train
574,tf_flowers/roses/00663.jpg,roses,2,train
2404,tf_flowers/dandelion/01459.jpg,dandelion,1,train
2185,tf_flowers/dandelion/00446.jpg,dandelion,1,train
3619,tf_flowers/tulips/01036.jpg,tulips,4,train
585,tf_flowers/roses/00049.jpg,roses,2,train
2338,tf_flowers/dandelion/00585.jpg,dandelion,1,train
1438,tf_flowers/daisy/02125.jpg,daisy,0,train
261,tf_flowers/roses/02351.jpg,roses,2,train
3099,tf_flowers/tulips/01851.jpg,tulips,4,train
447,tf_flowers/roses/03481.jpg,roses,2,train
2916,tf_flowers/tulips/02452.jpg,tulips,4,train
471,tf_flowers/roses/01479.jpg,roses,2,train
975,tf_flowers/sunflowers/02983.jpg,sunflowers,3,train
1962,tf_flowers/daisy/02489.jpg,daisy,0,train
2222,tf_flowers/dandelion/02801.jpg,dandelion,1,train
3244,tf_flowers/tulips/02186.jpg,tulips,4,train
565,tf_flowers/roses/01019.jpg,roses,2,train
1350,tf_flowers/daisy/03017.jpg,daisy,0,train
3622,tf_flowers/tulips/03635.jpg,tulips,4,train
891,tf_flowers/sunflowers/00437.jpg,sunflowers,3,train
2077,tf_flowers/dandelion/01789.jpg,dandelion,1,train
3638,tf_flowers/tulips/02675.jpg,tulips,4,train
149,tf_flowers/roses/01604.jpg,roses,2,train
95,tf_flowers/roses/02496.jpg,roses,2,train
1812,tf_flowers/daisy/03368.jpg,daisy,0,train
2835,tf_flowers/dandelion/00248.jpg,dandelion,1,train
2905,tf_flowers/tulips/02136.jpg,tulips,4,train
2382,tf_flowers/dandelion/03267.jpg,dandelion,1,train
1047,tf_flowers/sunflowers/03255.jpg,sunflowers,3,train
2910,tf_flowers/tulips/03016.jpg,tulips,4,train
1376,tf_flowers/daisy/02056.jpg,daisy,0,train
543,tf_flowers/roses/03021.jpg,roses,2,train
391,tf_flowers/roses/00238.jpg,roses,2,train
3646,tf_flowers/tulips/02112.jpg,tulips,4,train
2908,tf_flowers/tulips/00286.jpg,tulips,4,train
1645,tf_flowers/daisy/00960.jpg,daisy,0,train
234,tf_flowers/roses/03076.jpg,roses,2,train
2223,tf_flowers/dandelion/00970.jpg,dandelion,1,train
2039,tf_flowers/dandelion/00858.jpg,dandelion,1,train
76,tf_flowers/roses/00118.jpg,roses,2,train
450,tf_flowers/roses/00822.jpg,roses,2,train
1877,tf_flowers/daisy/02854.jpg,daisy,0,train
1400,tf_flowers/daisy/02691.jpg,daisy,0,train
1792,tf_flowers/daisy/00799.jpg,daisy,0,train
759,tf_flowers/sunflowers/00860.jpg,sunflowers,3,train
3199,tf_flowers/tulips/00023.jpg,tulips,4,train
2193,tf_flowers/dandelion/00693.jpg,dandelion,1,train
1466,tf_flowers/daisy/00874.jpg,daisy,0,train
3559,tf_flowers/tulips/00883.jpg,tulips,4,train
2759,tf_flowers/dandelion/02702.jpg,dandelion,1,train
2534,tf_flowers/dandelion/00172.jpg,dandelion,1,train
1735,tf_flowers/daisy/00416.jpg,daisy,0,train
742,tf_flowers/sunflowers/00915.jpg,sunflowers,3,train
1558,tf_flowers/daisy/03117.jpg,daisy,0,train
3225,tf_flowers/tulips/00154.jpg,tulips,4,train
2506,tf_flowers/dandelion/02823.jpg,dandelion,1,train
3072,tf_flowers/tulips/02544.jpg,tulips,4,train
1628,tf_flowers/daisy/01262.jpg,daisy,0,train
2666,tf_flowers/dandelion/01387.jpg,dandelion,1,train
835,tf_flowers/sunflowers/02828.jpg,sunflowers,3,train
1383,tf_flowers/daisy/02530.jpg,daisy,0,train
3087,tf_flowers/tulips/03510.jpg,tulips,4,train
2042,tf_flowers/dandelion/02915.jpg,dandelion,1,train
221,tf_flowers/roses/01847.jpg,roses,2,train
1012,tf_flowers/sunflowers/03108.jpg,sunflowers,3,train
656,tf_flowers/sunflowers/03201.jpg,sunflowers,3,train
930,tf_flowers/sunflowers/00220.jpg,sunflowers,3,train
262,tf_flowers/roses/01658.jpg,roses,2,train
23,tf_flowers/roses/01403.jpg,roses,2,train
780,tf_flowers/sunflowers/01375.jpg,sunflowers,3,train
3040,tf_flowers/tulips/02442.jpg,tulips,4,train
3334,tf_flowers/tulips/01709.jpg,tulips,4,train
2105,tf_flowers/dandelion/01174.jpg,dandelion,1,train
561,tf_flowers/roses/01025.jpg,roses,2,train
1784,tf_flowers/daisy/03044.jpg,daisy,0,train
1014,tf_flowers/sunflowers/02955.jpg,sunflowers,3,train
1074,tf_flowers/sunflowers/00189.jpg,sunflowers,3,train
521,tf_flowers/roses/02329.jpg,roses,2,train
3160,tf_flowers/tulips/01932.jpg,tulips,4,train
936,tf_flowers/sunflowers/00181.jpg,sunflowers,3,train
2958,tf_flowers/tulips/00078.jpg,tulips,4,train
104,tf_flowers/roses/02440.jpg,roses,2,train
1346,tf_flowers/daisy/03177.jpg,daisy,0,train
857,tf_flowers/sunflowers/02590.jpg,sunflowers,3,train
865,tf_flowers/sunflowers/03088.jpg,sunflowers,3,train
2020,tf_flowers/dandelion/02532.jpg,dandelion,1,train
1612,tf_flowers/daisy/00778.jpg,daisy,0,train
2632,tf_flowers/dandelion/03469.jpg,dandelion,1,train
203,tf_flowers/roses/00839.jpg,roses,2,train
1782,tf_flowers/daisy/03050.jpg,daisy,0,train
591,tf_flowers/roses/02110.jpg,roses,2,train
545,tf_flowers/roses/00058.jpg,roses,2,train
2945,tf_flowers/tulips/00509.jpg,tulips,4,train
2528,tf_flowers/dandelion/02981.jpg,dandelion,1,train
3341,tf_flowers/tulips/00761.jpg,tulips,4,train
1873,tf_flowers/daisy/03237.jpg,daisy,0,train
649,tf_flowers/sunflowers/01947.jpg,sunflowers,3,train
1504,tf_flowers/daisy/03007.jpg,daisy,0,train
2087,tf_flowers/dandelion/00130.jpg,dandelion,1,train
2774,tf_flowers/dandelion/02514.jpg,dandelion,1,train
1989,tf_flowers/dandelion/00324.jpg,dandelion,1,train
2437,tf_flowers/dandelion/01093.jpg,dandelion,1,train
3292,tf_flowers/tulips/03653.jpg,tulips,4,train
1154,tf_flowers/sunflowers/00216.jpg,sunflowers,3,train
1355,tf_flowers/daisy/03215.jpg,daisy,0,train
831,tf_flowers/sunflowers/00964.jpg,sunflowers,3,train
2456,tf_flowers/dandelion/03242.jpg,dandelion,1,train
3226,tf_flowers/tulips/02743.jpg,tulips,4,train
1008,tf_flowers/sunflowers/01870.jpg,sunflowers,3,train
1688,tf_flowers/daisy/01497.jpg,daisy,0,train
1242,tf_flowers/sunflowers/01637.jpg,sunflowers,3,train
2676,tf_flowers/dandelion/01146.jpg,dandelion,1,train
702,tf_flowers/sunflowers/01979.jpg,sunflowers,3,train
2823,tf_flowers/dandelion/02059.jpg,dandelion,1,train
1389,tf_flowers/daisy/00496.jpg,daisy,0,train
